Id,Date,Text,Cleaned Text,,tfidfC_binary__score,IG__score,PMI__score,LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,LDA9,LDA10,LDA11,LDA12,LDA13,LDA14,LDA15,LDA16,LDA17,BTM1,BTM2,BTM3,BTM4,BTM5,BTM6,BTM7,BTM8,BTM9,BTM10,BTM11,BTM12,BTM13,BTM14,BTM15,BTM16,BTM17,tfidfC_unary__score,svmLinear_prob__1,Manual label (Ground Truth)
67,10/11/2018 0:05,RT @TrintonPrater: good evening everyone welcome to my young men's community theatre production of Steel Magnolias here at the YMCA,trintonprater good evening everyone welcome young men community theatre production steel magnolias ymca,,0.007308627,4.926990011,2.31135251,0.062558357,0.062558357,0.062558357,0.062558357,0.046685341,0.046685341,0.046685341,0.046685341,0.062558357,0.062558357,0.046685341,0.062558357,0.046685341,0.141923436,0.046685341,0.046685341,0.046685341,6.17E-05,0.025272596,0.017903606,6.13E-05,0.000499453,0.02190191,0.006650049,2.58E-05,0.010871948,0.783276342,0.079687133,0.000131415,0.000255936,0.00720864,0.000284826,0.045580315,0.000326989,149.7062632,0.062324874,0
68,10/10/2018 19:39,"RT @EnviroMetal: Investment in water infrastructure, such as ports, inland waterways, locks and dams, is vital to the health of the steel i",envirometal investment water infrastructure ports inland waterways locks dams vital health steel,,0.0086669,8.65809981,6.381008222,0.04743833,0.079696395,0.04743833,0.079696395,0.04743833,0.079696395,0.04743833,0.063567362,0.079696395,0.04743833,0.04743833,0.04743833,0.04743833,0.063567362,0.04743833,0.079696395,0.04743833,3.86E-05,0.000519566,0.00955641,1.19E-05,0.602427966,0.012502622,0.000110053,0.001003221,5.46E-05,0.09631191,0.0207491,0.053462076,0.000649001,0.016754096,0.000502343,0.1849445,0.000402047,157.5788079,0.999985642,0
69,10/10/2018 19:30,"In August, global raw-steel output increased to . million metric tons, up .% year/year


https://t.co/WwUaKMym https://t.co/IBZCsFQX",august global raw steel output increased million metric tons year year,,0.013011506,12.29034059,9.369706458,0.06460945,0.048216008,0.06460945,0.048216008,0.048216008,0.06460945,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.081002893,0.048216008,0.048216008,0.048216008,0.081002893,0.113789778,1.34E-06,1.21E-06,0.135139719,2.32E-05,0.031479335,0.063449528,0.008803473,0.078144464,0.053655488,0.002995726,0.004263311,0.045654868,2.60E-06,1.12E-06,0.011493351,0.564590552,0.000300719,248.6341691,1,1
70,10/10/2018 5:37,"RT @Francis: RT UjwalaSawant ""RT RodriguesJeana: The Mining industry is just the starting point of an important value chain. It tr",francis ujwalasawant rodriguesjeana mining industry starting point important value chain tr,,-0.000522474,6.649203394,6.98270818,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.212150434,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.06460945,0.002889525,3.22E-08,0.000576246,2.60E-06,0.000247833,0.002589479,1.62E-06,1.74E-10,0.975395921,0.002542142,0.000237278,0.000523153,0.000923103,0.000105842,0.000410811,0.013524907,2.95E-05,42.46313563,0.937510996,1
71,10/10/2018 2:01,"RT @Indiamining: Demands Coming From All Quarters to Restart #Mining of #Ironore in #Goa - Steel, Aluminum, Copper, Stainless, Rare Earth,",indiamining demands coming quarters restart mining ironore goa steel aluminum copper stainless rare earth,,0.006354555,10.14242464,4.881080919,0.045955882,0.061580882,0.061580882,0.045955882,0.045955882,0.045955882,0.061580882,0.045955882,0.061580882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.202205882,0.000497795,6.90E-05,0.014398527,4.07E-05,0.000613035,0.018316536,0.001009169,6.74E-07,0.905328439,0.001733338,0.030759724,0.002360276,0.00023355,0.004130674,0.001229624,0.018940758,0.000338192,122.596896,0.999999752,1
72,10/10/2018 0:15,"FREE SHIPPING + % OFF Coupon Code ""Official"" Vancouver Canucks Black and Steel Money Clip - Price: $. https://t.co/RcKnlwDpE",free shipping coupon code official vancouver canucks black steel money clip price,,0.007298226,7.866365425,0.230803432,0.04743833,0.095825427,0.04743833,0.04743833,0.063567362,0.063567362,0.04743833,0.04743833,0.160341556,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.005198506,0.000602229,0.006683498,6.14E-05,0.004581759,0.004582658,6.16E-06,0.005225172,2.18E-05,0.040208324,0.926136519,0.000403514,3.26E-05,0.000582264,2.71E-05,0.004851733,0.000794745,148.9856948,0.850888428,0
73,10/9/2018 21:10,RT @lees: @lholt @BorisJohnson @PennyMordaunt But we want to trade with India. India own our steel industry and have a fair say in o,lees lholt borisjohnson pennymordaunt want trade india india steel industry fair say,,0.004386804,9.157312375,4.06763615,0.063567362,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.063567362,0.04743833,0.063567362,0.063567362,0.063567362,0.04743833,0.04743833,0.095825427,0.079696395,0.04743833,0.079696395,0.000258517,0.002555195,0.004124053,7.38E-05,0.008719447,0.59766853,0.000329482,3.26E-05,0.082719448,0.145139072,0.003902356,0.019522983,0.013293566,0.018450508,0.014527991,0.0881932,0.000489253,154.2293641,0.997424431,1
74,10/9/2018 19:09,"RT @Indiamining: Demands Coming From All Quarters to Restart #Mining of #Ironore in #Goa - Steel, Aluminum, Copper, Stainless, Rare Earth,",indiamining demands coming quarters restart mining ironore goa steel aluminum copper stainless rare earth,,0.006354555,10.14242464,4.881080919,0.045955882,0.061580882,0.061580882,0.045955882,0.045955882,0.045955882,0.061580882,0.045955882,0.045955882,0.061580882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.202205882,0.000497795,6.90E-05,0.014398527,4.07E-05,0.000613035,0.018316536,0.001009169,6.74E-07,0.905328439,0.001733338,0.030759724,0.002360276,0.00023355,0.004130674,0.001229624,0.018940758,0.000338192,122.596896,0.999999752,1
75,10/9/2018 18:53,RT @csmonitor: This Yemeni craftsman is making an ornamental dagger from missile shrapnel. Thats how he and his fellow craftsmen are skirt,csmonitor yemeni craftsman making ornamental dagger missile shrapnel thats fellow craftsmen skirt,,-0.000113273,1.22452754,2.858518017,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.063567362,0.04743833,0.04743833,0.04743833,0.04743833,0.224857685,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,1.34E-06,5.76E-09,3.26E-09,4.06E-09,0.968094036,0.001416607,2.94E-09,3.87E-09,3.34E-09,0.024536947,0.002316917,4.65E-09,8.91E-10,6.35E-09,3.15E-09,0.003633895,2.16E-07,2.701739456,9.55E-05,0
76,10/9/2018 15:39,"RT @TimOBrien: President Trump said steel ""is back"" like never before. Then says US Steel is opening  new plants. Not true. 


While steel p",timobrien president trump said steel back like never says us steel opening new plants true steel p,,0.016790051,14.63467679,-3.993076929,0.058823529,0.043898156,0.043898156,0.043898156,0.073748903,0.058823529,0.103599649,0.043898156,0.043898156,0.058823529,0.058823529,0.058823529,0.043898156,0.043898156,0.103599649,0.073748903,0.043898156,0.00716758,0.000652366,0.218909269,0.000285505,0.006312892,0.061622933,0.01311285,0.003041224,0.002176544,0.195383492,0.01224689,0.002299946,0.036336445,0.002721108,0.341865169,0.095204945,0.000660842,498.0355463,1,1
77,10/9/2018 8:19," dead, several injured in explosion at SAIL's Bhilai plant https://t.co/CoImPyR",dead several injured explosion sail bhilai plant,,0.000237858,5.145106158,-0.145221535,0.051599587,0.051599587,0.051599587,0.086687307,0.051599587,0.069143447,0.069143447,0.051599587,0.051599587,0.051599587,0.051599587,0.104231166,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,3.63E-06,0.511900701,0.001578759,2.12E-07,0.000173761,0.012343481,1.48E-06,6.08E-09,0.000177711,0.032239657,0.00011601,0.005004803,5.67E-08,9.15E-06,1.95E-05,0.436427334,3.74E-06,18.51339808,0.031895005,0
78,10/9/2018 7:42,RT @LiveSquawk: ArcelorMittal May Consider Opting Out Of Essar Steel Price - BIVI,livesquawk arcelormittal may consider opting essar steel price bivi,,0.010219966,7.233606567,5.32825626,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.083748754,0.049850449,0.049850449,0.083748754,0.066799601,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.100697906,0.066799601,0.06376931,0.590466464,0.000623886,0.000121398,0.0008116,0.030744704,1.01E-05,0.009767832,0.000553709,0.0277184,0.094328393,0.000650037,5.42E-05,0.000116007,0.008135265,0.170371456,0.001757193,190.8159025,0.952714852,1
79,10/9/2018 6:45,@andywm Nice station. But perhaps the infra shouldnt be + year old steel wheels and steel rail &amp; investigate w https://t.co/fMnVKEg,andywm nice station perhaps infra shouldnt year old steel wheels steel rail amp investigate w,,0.011699378,11.37414388,2.683053062,0.045248869,0.122171946,0.045248869,0.045248869,0.0760181,0.0760181,0.045248869,0.045248869,0.060633484,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.091402715,0.0760181,0.000769351,0.01531005,0.061360974,0.000467587,0.001626406,0.081480836,0.003562077,0.017238082,0.007060944,0.530275019,0.10825942,0.005538118,0.003469034,0.003315451,0.001060932,0.158717503,0.000488216,253.9722435,0.999999978,0
80,10/9/2018 2:49,RT @Chris_Boardman: An interesting piece: UK Cycle Industry worth x more than our steel industry and employs x as many. One of these is c,chris_boardman interesting piece uk cycle industry worth x steel industry employs x many one c,,0.010151002,7.32190462,3.954966092,0.045248869,0.0760181,0.045248869,0.045248869,0.060633484,0.060633484,0.060633484,0.060633484,0.045248869,0.091402715,0.045248869,0.045248869,0.045248869,0.091402715,0.0760181,0.060633484,0.045248869,0.027302803,0.023945807,0.001986905,3.08E-05,0.004579168,0.051664983,0.01010164,4.71E-06,0.002124743,0.481034171,0.086730274,0.014524946,0.021554547,0.000828221,0.013425273,0.154858662,0.105302354,300.2003839,0.92401122,1
81,10/9/2018 2:29,"RT @MubinaKapasi: Chinese Coking coal prices extend gains (Had rallied almost % yesterday)


Chinese Steel prices gain % after losing for ",mubinakapasi chinese coking coal prices extend gains rallied almost yesterday chinese steel prices gain losing,,0.016371374,14.67161917,16.00066815,0.0760181,0.045248869,0.045248869,0.168325792,0.045248869,0.091402715,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.045248869,0.0760181,0.027490837,0.000548505,0.000219604,0.002492639,0.001378785,0.38985313,0.000180207,0.013814144,0.007566459,0.021439025,0.001932011,0.008442622,4.84E-06,2.08E-06,0.005010359,0.519339787,0.000284961,307.9196366,1,1
82,10/8/2018 22:24,"RT @AyoAkinbode: Still Selling Richfield Gardens, Abeokuta, Nigeria.





Location: Ile Ise pan, Ita Oshin Abeokuta, opp Midgal Steel Company.",ayoakinbode still selling richfield gardens abeokuta nigeria location ile ise pan ita oshin abeokuta opp midgal steel company,,0.006819008,5.674143496,2.501507024,0.043252595,0.205017301,0.043252595,0.043252595,0.043252595,0.043252595,0.057958478,0.087370242,0.043252595,0.057958478,0.043252595,0.07266436,0.043252595,0.043252595,0.043252595,0.043252595,0.043252595,0.002242563,0.934491594,0.019114346,0.001832899,0.000200649,0.002242061,1.68E-06,5.83E-06,3.11E-05,0.010851626,0.017763509,6.61E-05,8.59E-06,0.000429554,7.38E-06,0.001577165,0.009133409,154.0348512,0.228556018,1
83,10/8/2018 19:47,"RT @LookingForZA: HEALTH &amp;SAFETY OFFICER MEYERTON


Nat Diploma in HRM /National Safety Management


Knowledge of OHS Act, COIDA &amp; applicable R",lookingforza health amp safety officer meyerton nat diploma hrm national safety management knowledge ohs act coida amp applicable r,,0.002133407,1.417747534,10.7326247,0.0571185,0.245524297,0.042625746,0.0571185,0.0571185,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.042625746,0.071611253,0.042625746,3.08E-05,4.01E-09,0.008269167,9.18E-07,0.018481525,0.000771735,0.004862314,1.72E-08,0.001043367,0.018432959,0.00388042,0.942815987,1.62E-10,0.000222573,4.89E-05,0.001117494,2.19E-05,114.4788095,0.005612241,0
84,10/8/2018 13:17,"@HeidiHeitkamp @kevincramer This is where Heidi is lying to you.


Purpose of the tariffs is to prevent and stop:


*du https://t.co/cczCdBoR",heidiheitkamp kevincramer heidi lying purpose tariffs prevent stop du,,0.001934819,2.470818071,4.462647483,0.049850449,0.049850449,0.066799601,0.049850449,0.049850449,0.049850449,0.066799601,0.049850449,0.066799601,0.049850449,0.066799601,0.066799601,0.049850449,0.083748754,0.083748754,0.049850449,0.049850449,0.716136641,5.80E-07,3.29E-07,2.43E-06,6.57E-07,0.015899808,2.96E-07,2.77E-05,0.003755094,0.070247216,0.054197939,0.009703589,8.61E-07,0.001002995,0.015135946,0.113883615,4.28E-06,44.26497125,0.002029729,0
85,10/7/2018 13:30,"Price Reduced!





 Bedroom,  Bath home with a full basement and large rear deck. Located on a nice level lot that i https://t.co/uzrHHxofAB",price reduced bedroom bath home full basement large rear deck located nice level lot,,0.00283822,8.136042556,1.283640353,0.045955882,0.139705882,0.045955882,0.061580882,0.061580882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.045955882,0.092830882,0.045955882,0.077205882,0.061580882,0.045955882,0.045955882,0.000116293,2.85E-05,0.003354116,0.000115017,0.000491953,0.025847029,6.84E-05,0.000130745,0.005177196,0.051669421,0.819344209,0.011789864,4.78E-09,0.000413064,1.19E-08,0.075541722,0.0059125,58.0491354,0.939388927,0
86,10/6/2018 22:08,"The third as The most Gifted in Sports &amp; Outdoors at amazon now:


#: YETI Rambler  oz Stainless Steel Vacuum Insu https://t.co/EyhbmSpt",third gifted sports amp outdoors amazon yeti rambler oz stainless steel vacuum insu,,0.006169457,4.475040758,4.253112566,0.046685341,0.046685341,0.046685341,0.046685341,0.237161531,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.062558357,0.046685341,0.000353336,1.39E-06,0.002025909,3.22E-05,0.000980193,0.002622809,0.94395118,0.000335838,0.004323425,0.002222653,0.034762894,0.001462609,1.87E-06,4.92E-05,5.17E-05,0.006533778,0.00028908,118.7972942,0.068288462,0
87,10/6/2018 19:27,"RT @nanc_eeeee: My Dad would be so proud, Bethlehem Steel Worker, Lackawanna, New York <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>I owe all I have body and soul to the American",nanc_eeeee dad would proud bethlehem steel worker lackawanna new york u 2764 u fe0f u 2764 u fe0f u 2764 u fe0f owe body soul american,,0.01438848,10.91475022,-29.66862312,0.040290089,0.040290089,0.053988719,0.040290089,0.081385979,0.040290089,0.040290089,0.20467365,0.053988719,0.067687349,0.040290089,0.040290089,0.053988719,0.081385979,0.040290089,0.040290089,0.040290089,0.001711192,0.000235775,0.001188483,0.067218675,0.008750272,0.009967748,3.48E-06,6.71E-06,0.00243976,0.069280958,0.022447854,0.000269594,0.006037559,0.169014027,0.005155086,0.125172322,0.51110051,552.0362587,0.001105354,0
88,10/6/2018 4:58,Read about the Men of Steel who contributed to the Indian Industry in the latest issue of THE WEEK. @AnandKumarX https://t.co/VhleBVD,read men steel contributed indian industry latest issue week anandkumarx,,0.006693589,7.374595928,3.183955229,0.065686275,0.065686275,0.049019608,0.049019608,0.115686275,0.065686275,0.065686275,0.049019608,0.065686275,0.049019608,0.049019608,0.049019608,0.049019608,0.065686275,0.049019608,0.049019608,0.049019608,0.003605923,0.493015762,0.000391894,0.000320073,0.000949032,0.025361479,0.00671195,0.000666708,0.006889518,0.082277414,0.05258504,0.01133558,0.057163559,0.002111023,0.039757408,0.216238211,0.000619425,154.2058652,0.904228748,0
89,10/5/2018 19:09,"@Erin_Weir Did Junior just sign a new deal?


Oh steel was not part of it.  


Oh, the k dairy farmers/workers got s https://t.co/jREupmRLx",erin_weir junior sign new deal oh steel part oh k dairy farmers workers got,,0.004665005,6.096263333,-0.144703671,0.061580882,0.061580882,0.045955882,0.045955882,0.045955882,0.077205882,0.077205882,0.061580882,0.061580882,0.045955882,0.045955882,0.045955882,0.061580882,0.092830882,0.061580882,0.061580882,0.045955882,0.057101379,0.004879312,0.000623479,0.001043135,0.000768682,0.153522538,3.24E-06,0.001187125,1.57E-05,0.53829329,0.033613739,0.024458973,0.010418442,0.013953957,0.035284657,0.121576816,0.003255545,165.0487647,0.153598767,0
90,10/5/2018 6:58,JSPL has posted its highest ever crude steel production of . million tonne https://t.co/YpLPfswhI via @economictimes,jspl posted highest ever crude steel production million tonne via economictimes,,0.00899517,11.41791344,3.137767231,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.06460945,0.048216008,0.048216008,0.179363549,0.048216008,0.048216008,0.048216008,0.06460945,0.06460945,0.000414592,0.01877221,0.875597342,1.79E-05,0.006154844,0.007060399,2.52E-07,0.011702719,5.03E-05,0.009693763,0.002828007,0.000205103,0.000470445,9.25E-05,0.026317307,0.040519888,0.000102387,168.4872468,0.999999988,1
91,10/5/2018 1:01,RT @KavitaMittal: Highest ever domestic quarterly #steel production posted by @JSPLCorporate #BuildingIndia https://t.co/ROBFPUhoI,kavitamittal highest ever domestic quarterly steel production posted jsplcorporate buildingindia,,0.007841487,8.677475209,0.266807266,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.049019608,0.065686275,0.182352941,0.049019608,0.049019608,0.065686275,0.049019608,0.049019608,0.00072388,0.007504636,0.963327371,0.000651757,0.001308916,0.005383892,0.000103452,3.32E-05,0.001351088,0.003713256,0.001796088,0.000180034,0.000154317,0.000480593,0.000603584,0.012648682,3.52E-05,143.9786547,0.963131543,1
92,10/4/2018 23:36,"Ray Price


Night Life


(US, Apr )


https://t.co/wQiTHSLq


from the Columbia album





Buddy Emmons pedal steel is s https://t.co/IHLvciw",ray price night life us apr columbia album buddy emmons pedal steel,,0.0112347,5.838361038,7.111630583,0.04743833,0.063567362,0.063567362,0.04743833,0.04743833,0.04743833,0.063567362,0.04743833,0.04743833,0.063567362,0.063567362,0.04743833,0.04743833,0.079696395,0.063567362,0.095825427,0.063567362,0.009617376,3.38E-05,0.002248855,0.001431645,0.002487035,0.063735239,4.52E-05,0.005252647,0.000202555,0.083276872,0.642045171,0.002196634,0.137789636,0.000256569,0.006673333,0.042078968,0.000628394,222.3185981,0.779644754,0
93,10/4/2018 23:19,"RT @bgirl: @smfehir Mr.fehir, we are now also subsidizing and going to be giving loans to the steel industry<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33> But team Trudeau did a gr",bgirl smfehir mr fehir also subsidizing going giving loans steel industry u 653c u 3e64 u 613c u 3e30 u 623c u 3e64 u 653c u 3e64 u 623c u 3e38 u 623c u 3e33 team trudeau gr,,0.02461851,19.67571045,-72.02264578,0.044786096,0.03342246,0.056149733,0.03342246,0.03342246,0.03342246,0.03342246,0.385695187,0.056149733,0.044786096,0.03342246,0.03342246,0.03342246,0.03342246,0.044786096,0.03342246,0.03342246,0.000215727,0.00132581,0.003802688,0.08550609,7.53E-05,0.143350318,0.03383781,1.80E-06,0.003746156,0.027627507,0.001252972,0.005530063,0.002651645,0.00031826,0.002289048,0.01337283,0.675095929,943.2985421,2.21E-05,0
94,10/4/2018 18:08,"RT @bgirl: Ok, so steel and aluminum tariffs still in place, a cap has been placed on our auto industry, we cant enter into ANY other",bgirl ok steel aluminum tariffs still place cap placed auto industry cant enter,,0.007252186,9.623268869,-1.034724486,0.046685341,0.046685341,0.173669468,0.046685341,0.062558357,0.046685341,0.046685341,0.046685341,0.062558357,0.062558357,0.046685341,0.046685341,0.046685341,0.062558357,0.046685341,0.062558357,0.046685341,0.014764026,0.006029211,0.012530705,0.001888781,4.26E-05,0.778472893,0.001108686,0.000237089,0.015238275,0.077587791,0.007322829,0.014635732,0.010623188,0.000463231,0.004341277,0.05433392,0.000379775,156.2956662,0.987940031,1
95,10/4/2018 14:18,"RT @LionelMedia: Obama said the steel industry was never coming back. Well, it is. And Obama is never coming back. https://t.co/ztvumwomuR",lionelmedia obama said steel industry never coming back well obama never coming back,,0.00415905,8.824639127,6.991008367,0.062558357,0.046685341,0.046685341,0.046685341,0.046685341,0.062558357,0.221288515,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.001948589,1.23E-07,0.846489925,9.57E-05,4.09E-05,0.004635966,0.000473955,0.000351506,0.039645528,0.07651908,0.001468574,0.000133129,0.009638817,0.000564141,0.012202477,0.00564942,0.000142127,108.8744329,0.999995611,1
96,10/4/2018 10:37,"RT @LionelMedia: Obama said the steel industry was never coming back. Well, it is. And Obama is never coming back. https://t.co/ztvumwomuR",lionelmedia obama said steel industry never coming back well obama never coming back,,0.00415905,8.824639127,6.991008367,0.062558357,0.046685341,0.046685341,0.046685341,0.046685341,0.062558357,0.221288515,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.001948589,1.23E-07,0.846489925,9.57E-05,4.09E-05,0.004635966,0.000473955,0.000351506,0.039645528,0.07651908,0.001468574,0.000133129,0.009638817,0.000564141,0.012202477,0.00564942,0.000142127,108.8744329,0.999995611,1
97,10/3/2018 21:02,"Reliance Steel &amp; Aluminum (RS) price at close, --, is ..",reliance steel amp aluminum rs price close,,0.008852667,5.946424241,0.340286281,0.069143447,0.069143447,0.069143447,0.069143447,0.069143447,0.069143447,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.051599587,0.069143447,0.006632618,0.051637628,0.011211011,0.005256659,0.007593494,0.403109437,0.015839107,0.016511611,0.030336195,0.04859148,0.253343154,0.094073849,8.56E-05,0.000235825,0.002261945,0.050776658,0.002503718,171.5959332,0.149863086,1
98,10/3/2018 16:02,"RT @StandMighty: Largest American Steelmaker, @NucorCorp , Best Positioned to Lead Industry to Clean Energy Steel: https://t.co/OHxBVPCwz",standmighty largest american steelmaker nucorcorp best positioned lead industry clean energy steel,,0.006473826,9.348846002,-0.703316533,0.04743833,0.063567362,0.04743833,0.079696395,0.04743833,0.04743833,0.04743833,0.04743833,0.079696395,0.079696395,0.04743833,0.063567362,0.04743833,0.111954459,0.04743833,0.04743833,0.04743833,0.009095456,0.020393426,0.004678361,0.00041671,0.005417581,0.494152607,0.000457769,4.13E-05,0.001132636,0.23148565,0.007236972,0.118695489,0.010805643,0.002928549,0.002596272,0.090097543,0.000368,132.5887096,0.982794459,1
99,10/3/2018 12:03,"Trump says his steel tariffs will save the U.S. industry: WSJ https://t.co/hIMquTSEgF





#businessNews",trump says steel tariffs save u industry wsj businessnews,,0.003403649,8.694657877,-11.84053793,0.049850449,0.066799601,0.100697906,0.049850449,0.049850449,0.066799601,0.049850449,0.066799601,0.049850449,0.083748754,0.049850449,0.049850449,0.049850449,0.049850449,0.066799601,0.049850449,0.049850449,0.011461856,0.000296435,0.059735211,0.023515435,0.000548415,0.250069707,0.000668957,0.000522856,0.017534298,0.075148464,0.052794046,0.016732238,0.023167111,0.000687635,0.062807221,0.281716976,0.122593139,195.3959826,0.080214788,1
100,10/3/2018 10:11,"The third as The most Trending in Home &amp; Kitchen at amazon now:


#: OXO Good Grips SimplyTear Standing Paper Towel https://t.co/oCuAWwvo",third trending home amp kitchen amazon oxo good grips simplytear standing paper towel,,-0.001057258,5.135420762,-0.912476688,0.062558357,0.046685341,0.046685341,0.046685341,0.237161531,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,4.92E-06,8.61E-07,2.73E-07,5.80E-06,6.31E-07,0.00018955,0.992931247,1.41E-05,0.000311817,0.002046485,0.003570903,0.000160481,1.64E-11,1.01E-07,9.09E-08,0.000739508,2.32E-05,10.01887069,0.021358639,0
101,10/3/2018 7:44,"#travelblogger Full steel Automatic Mechanical Tourbillon Watch 


Price: USD . 


https://t.co/rCNpvuEY https://t.co/KUDVLbeCgo",travelblogger full steel automatic mechanical tourbillon watch price usd,,0.008088844,4.215584709,3.190504111,0.049850449,0.134596211,0.066799601,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.049850449,0.066799601,0.049850449,0.066799601,0.049850449,0.049850449,0.066799601,0.001367642,4.48E-05,0.001592653,0.009818869,0.008219279,0.009169582,0.000199399,0.009535468,0.009105465,0.016513381,0.915693343,0.00022738,4.18E-05,0.001104588,0.000856944,0.015255484,0.001254002,145.9240622,0.027496284,0
102,10/3/2018 3:45,"RT @polysmind: The growth of  core industries slowed to .% in Aug, against .% expansion in the previous month on account of a decline",polysmind growth core industries slowed aug expansion previous month account decline,,0.003583615,11.88376945,5.578378193,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.228543877,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,0.048216008,1.48E-10,6.88E-05,0.000652626,4.65E-07,0.002506033,0.018831228,6.72E-11,1.67E-07,0.000357798,0.000239928,0.000728485,0.000294433,2.81E-08,1.41E-05,0.925191887,0.05087713,0.00023686,67.20738557,1,0
103,10/3/2018 2:17,"RT @GOPChairwoman: David Burritt, U.S. Steel's president and CEO, said the company was experiencing a renaissance and credited @realDona",gopchairwoman david burritt u steel president ceo said company experiencing renaissance credited realdona,,0.006831191,6.94577777,-6.146201053,0.110177404,0.046685341,0.046685341,0.062558357,0.094304388,0.062558357,0.078431373,0.062558357,0.046685341,0.046685341,0.046685341,0.062558357,0.046685341,0.046685341,0.046685341,0.046685341,0.046685341,0.05389899,0.010442901,0.029696575,0.012179048,8.26E-05,0.065532444,0.072100607,0.0012008,2.74E-05,0.603937295,0.000633429,0.000419027,3.75E-05,0.000248662,0.002744862,0.05354783,0.093269992,177.885217,0.049715318,0
104,10/2/2018 23:15,Watch this #job #video &amp; join the #team! Benjamin #Steel is #hiring #fulltime for their #Warehouse in #Ohio. You'll https://t.co/zYDXMZZrIR,watch job video amp join team benjamin steel hiring fulltime warehouse ohio,,0.00498706,4.896152548,8.356560594,0.04743833,0.063567362,0.063567362,0.063567362,0.063567362,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.04743833,0.095825427,0.04743833,0.095825427,0.063567362,0.063567362,0.04743833,6.07E-05,8.67E-06,0.006503614,0.004297482,0.022059684,0.074155417,0.006057699,0.000182803,0.009076629,0.219039008,0.105201755,0.006760309,1.72E-05,0.021491697,0.013474266,0.504828403,0.006784682,107.9013381,0.530838565,0
105,10/2/2018 19:16,"PRICE ADJUSTMENT!


Completely remodeled  Bedroom Colonial has everything youre looking for! New this year: roof, h https://t.co/sPCpzNspk",price adjustment completely remodeled bedroom colonial everything youre looking new year roof h,,0.004678775,3.460158451,5.24824729,0.062558357,0.094304388,0.046685341,0.046685341,0.046685341,0.062558357,0.062558357,0.046685341,0.062558357,0.046685341,0.062558357,0.046685341,0.046685341,0.062558357,0.046685341,0.062558357,0.094304388,0.00218624,3.94E-05,0.00913702,0.000147193,0.002966732,0.02683234,5.01E-05,0.01574558,4.63E-05,0.42371642,0.378825751,0.004615181,0.014859151,0.007526727,0.002643842,0.101941331,0.008720651,134.4228783,0.018013469,0
